Date,Name,Year,Letterboxd URI,Rating,Rewatch,Review,Tags,Watched Date
2023-11-28,Dash & Lily,2020,,3.5,Yes,"cute lil heartfelt xmas romcom — incredibly unrealistic but endearing in every way

#oppositeattracts 
#hehatesxmas #shelovesxmas
#jobrosjumpscare",,2023-11-27
